feature,in_cascade,in_feedback_loop,in_feedforward_loop,in_single_input_module
z407,-0.05478140947873385,0.2207707297921317,-0.0721856238676888,-0.07197860989436067
z409,-0.07467275425528563,0.3954263533765643,-0.13848110734440464,-0.13808397114572343
z41,-0.06230947322284053,0.28703768943865815,-0.09734657283104811,-0.09706740227392212
z410,-0.035558716173122604,0.18176400604252518,-0.06317140077177741,-0.06299023779258871
z411,-0.056529411916831016,0.30761120993789215,-0.10833902492427644,-0.10802833020676351
z412,-0.03364701239576256,0.11655666998472118,-0.03625909094183745,-0.036155107100139375
z414,-0.011182043311773512,0.03873573429685494,-0.01205012559772536,-0.012015568240658523
z416,-0.029527473433957015,0.10228616841350761,-0.03181974470516053,-0.03172849202313377
z417,-0.05634795288915429,0.24401365730780744,-0.08143157303074745,-0.08119804351913232
z418,-0.03744994239982492,0.16144805304803872,-0.053812113437397294,-0.05365779102776793
z419,-0.06452131018341961,0.24061181704844997,-0.07678562508261425,-0.07656541922317647
z42,-0.08564564287351786,0.4268493877839618,-0.14751109135669963,-0.14708805896471405
z420,-0.07169792447846443,0.2905551256600829,-0.09515967979188328,-0.09488678080786318
z422,-0.04584805535871224,0.21242184045476634,-0.0721446410579058,-0.07193774461510298
z423,-0.05035677264515856,0.18742007929036208,-0.05977189265175241,-0.059600478783890534
z424,-0.05895314664307159,0.27413657573924277,-0.09318905414578477,-0.09292180652311727
z427,-0.041371210205189135,0.21101479556655742,-0.07330208595844759,-0.07309187019449837
z428,-0.047773969628382304,0.6011951629739196,-0.23631050419399682,-0.23563281279519369
z429,-0.05558872093388098,0.19256497797049899,-0.059904174075670794,-0.05973238085106594
z43,-0.05731072855948188,0.22296762587028987,-0.07212640924797893,-0.07191956509037101
z430,-0.08057591230083613,0.3336872114087652,-0.10997765196853271,-0.10966225799544696
z431,-0.03593209433096854,0.23059013049515653,-0.08373749527348592,-0.08349735283674697
z432,-0.07043516984233895,0.3523432602862741,-0.12186550137226887,-0.12151601541787801
z435,-0.06431395743541836,0.28755019745006655,-0.0967784931412006,-0.09650095172333337
z437,-0.05843307231922206,0.2436844452926868,-0.08047483117379256,-0.08024404540702088
z438,-0.047377465343062766,0.1874921378721458,-0.060969950016844784,-0.06079510035938754
z439,-0.013695674495342713,0.04744320813971766,-0.014758894525178553,-0.014716568959035538
z44,-0.05613800515136895,0.3465838003732308,-0.12502486957678954,-0.12466632318445853
z440,-0.05303762660002547,0.20452429117522097,-0.06597709199107621,-0.06578788284900738
z441,-0.07302733339652487,0.3245592879382848,-0.10906355054591296,-0.10875077803340874
z442,-0.05864754378399087,0.2158398180895808,-0.06857888706049875,-0.06838221648904487
z443,-0.07819092437433142,0.31921487322263953,-0.10477297335082497,-0.10447250535804967
z444,-0.01925890231582343,0.0667147946180242,-0.020754005802825735,-0.02069448745313893
z445,-0.016708951073733953,0.09392002410580072,-0.03329390798597999,-0.03319842769765512
z446,-0.02513507002519457,0.19296374429727223,-0.07200708757068099,-0.07180058560384733
z447,-0.06581412981179983,0.25732875765911245,-0.08337046465538614,-0.08313137478926327
z448,-0.04842042500906615,0.17929350450009832,-0.05708332760567894,-0.056919624006190744
