,feature,motif,rpb,pval,rpb_abs,rpb_partial,pval_partial,rpb_partial_abs,variant,latent_dim,k,sparsity_coef,threshold_init,bandwidth,num_experts,latent_per_expert,k_per_expert,p_empirical,p_fdr,significant_fdr
5085,z340,in_cascade,0.0030036851115096885,0.8493790443454077,0.0030036851115096885,-5.564565267882418e-06,0.999719285057287,5.564565267882418e-06,gated,512.0,,0.0005,,,,,,0.8493790443454077,0.8493790443454077,False
5086,z341,in_cascade,0.010900496203556199,0.490689289991585,0.010900496203556199,-1.7199147255928665e-06,0.999913235670819,1.7199147255928665e-06,gated,512.0,,0.0005,,,,,,0.490689289991585,0.490689289991585,False
5087,z342,in_cascade,-0.008054095598146533,0.6105876640027085,0.008054095598146533,1.0964703962501599e-05,0.9994468649546636,1.0964703962501599e-05,gated,512.0,,0.0005,,,,,,0.6105876640027085,0.6105876640027085,False
5088,z345,in_cascade,-0.009158073778929821,0.5625631580022281,0.009158073778929821,1.4378862569958822e-05,0.9992746313654854,1.4378862569958822e-05,gated,512.0,,0.0005,,,,,,0.5625631580022281,0.5625631580022281,False
5089,z346,in_cascade,-0.027451197361000403,0.08257256063132068,0.027451197361000403,7.15225833176035e-06,0.9996391909045498,7.15225833176035e-06,gated,512.0,,0.0005,,,,,,0.08257256063132068,0.08257256063132068,False
5090,z350,in_cascade,-0.003864611874840021,0.8069643808487778,0.003864611874840021,2.9541828357214535e-05,0.9985097078376076,2.9541828357214535e-05,gated,512.0,,0.0005,,,,,,0.8069643808487778,0.8069643808487778,False
5091,z352,in_cascade,-0.013674286667984792,0.3872540104366075,0.013674286667984792,4.4086805056891415e-07,0.9999777595829825,4.4086805056891415e-07,gated,512.0,,0.0005,,,,,,0.3872540104366075,0.3872540104366075,False
5092,z355,in_cascade,-0.004226862360498544,0.789278306209909,0.004226862360498544,-5.8918430366405525e-06,0.9997027749165072,5.8918430366405525e-06,gated,512.0,,0.0005,,,,,,0.789278306209909,0.789278306209909,False
5093,z356,in_cascade,0.002641276004097101,0.8673723755993547,0.002641276004097101,2.2342123163614572e-05,0.9988729099999196,2.2342123163614572e-05,gated,512.0,,0.0005,,,,,,0.8673723755993547,0.8673723755993547,False
5094,z359,in_cascade,-0.006605738216000624,0.6761975147330175,0.006605738216000624,-2.590405361138203e-05,0.9986932219363504,2.590405361138203e-05,gated,512.0,,0.0005,,,,,,0.6761975147330175,0.6761975147330175,False
5095,z360,in_cascade,-0.01033464465416144,0.5134768600640504,0.01033464465416144,1.914621624190139e-05,0.9990341333895,1.914621624190139e-05,gated,512.0,,0.0005,,,,,,0.5134768600640504,0.5134768600640504,False
5096,z366,in_cascade,0.008700896052275198,0.582229247512425,0.008700896052275198,-7.600297057903417e-06,0.9996165887517854,7.600297057903417e-06,gated,512.0,,0.0005,,,,,,0.582229247512425,0.582229247512425,False
5097,z367,in_cascade,0.015817219538355166,0.31725306788465074,0.015817219538355166,2.7912045706831277e-05,0.9985919251495093,2.7912045706831277e-05,gated,512.0,,0.0005,,,,,,0.31725306788465074,0.31725306788465074,False
5098,z368,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-1.2437732443268054e-05,0.9993725552860842,1.2437732443268054e-05,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5099,z370,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-1.5121922691454376e-06,0.9999237146203009,1.5121922691454376e-06,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5100,z375,in_cascade,-0.004968707382729358,0.7534053163939741,0.004968707382729358,3.797156416496337e-05,0.9980844549519516,3.797156416496337e-05,gated,512.0,,0.0005,,,,,,0.7534053163939741,0.7534053163939741,False
5101,z379,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-2.7185890726439538e-05,0.9986285573460936,2.7185890726439538e-05,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5102,z380,in_cascade,0.002223352355519403,0.8882069836111528,0.002223352355519403,6.607827737067657e-05,0.9966665668572996,6.607827737067657e-05,gated,512.0,,0.0005,,,,,,0.8882069836111528,0.8882069836111528,False
5103,z382,in_cascade,0.007060140806188078,0.6553166271915494,0.007060140806188078,2.0413041322624517e-05,0.99897022606843,2.0413041322624517e-05,gated,512.0,,0.0005,,,,,,0.6553166271915494,0.6553166271915494,False
5104,z383,in_cascade,-0.0024268921990711553,0.8780494158609123,0.0024268921990711553,2.6108879922336764e-05,0.9986828891022794,2.6108879922336764e-05,gated,512.0,,0.0005,,,,,,0.8780494158609123,0.8780494158609123,False
5105,z385,in_cascade,-0.01402687937021566,0.3751305320233975,0.01402687937021566,3.258110613888615e-06,0.9998356384905711,3.258110613888615e-06,gated,512.0,,0.0005,,,,,,0.3751305320233975,0.3751305320233975,False
5106,z388,in_cascade,-0.007906682547518064,0.6171356106597148,0.007906682547518064,-3.4388551693170094e-06,0.9998265204921364,3.4388551693170094e-06,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5107,z389,in_cascade,-0.023523272230934825,0.13688723994187468,0.023523272230934825,7.755549563078987e-06,0.9996087567484329,7.755549563078987e-06,gated,512.0,,0.0005,,,,,,0.13688723994187468,0.13688723994187468,False
5108,z391,in_cascade,-0.024937090468824818,0.11481569392140334,0.024937090468824818,9.337525741553478e-06,0.9995289509998966,9.337525741553478e-06,gated,512.0,,0.0005,,,,,,0.11481569392140334,0.11481569392140334,False
5109,z392,in_cascade,-0.02632258445583298,0.09600167076958119,0.02632258445583298,4.105651107857641e-06,0.9997928827193401,4.105651107857641e-06,gated,512.0,,0.0005,,,,,,0.09600167076958119,0.09600167076958119,False
5110,z393,in_cascade,-0.00790668254751806,0.6171356106597148,0.00790668254751806,-1.6200198571254126e-05,0.9991827506923108,1.6200198571254126e-05,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5111,z394,in_cascade,0.013868926498883282,0.3805322911009123,0.013868926498883282,-3.928716490522125e-06,0.9998018085182043,3.928716490522125e-06,gated,512.0,,0.0005,,,,,,0.3805322911009123,0.3805322911009123,False
5112,z396,in_cascade,-0.015900286475687406,0.31471791976965535,0.015900286475687406,4.651177749591135e-06,0.9997653626041235,4.651177749591135e-06,gated,512.0,,0.0005,,,,,,0.31471791976965535,0.31471791976965535,False
5113,z398,in_cascade,-0.00577432389239786,0.7150448144016234,0.00577432389239786,6.983047465816336e-06,0.9996477270637111,6.983047465816336e-06,gated,512.0,,0.0005,,,,,,0.7150448144016234,0.7150448144016234,False
5114,z400,in_cascade,-0.0024672453148000075,0.8760379382359902,0.0024672453148000075,-3.067072973854737e-05,0.998452758389816,3.067072973854737e-05,gated,512.0,,0.0005,,,,,,0.8760379382359902,0.8760379382359902,False
5115,z402,in_cascade,-0.020488334621034242,0.19513848005620543,0.020488334621034242,8.453747854209395e-06,0.999573534828628,8.453747854209395e-06,gated,512.0,,0.0005,,,,,,0.19513848005620543,0.19513848005620543,False
5116,z403,in_cascade,0.007384280792460332,0.6405833576774838,0.007384280792460332,-9.493555223831496e-06,0.999521079800944,9.493555223831496e-06,gated,512.0,,0.0005,,,,,,0.6405833576774838,0.6405833576774838,False
5117,z407,in_cascade,-0.00283409756885187,0.8577897666138999,0.00283409756885187,1.2695915718509768e-05,0.9993595307498546,1.2695915718509768e-05,gated,512.0,,0.0005,,,,,,0.8577897666138999,0.8577897666138999,False
5118,z408,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-1.0246032440486275e-05,0.9994831196815366,1.0246032440486275e-05,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5119,z409,in_cascade,-0.012186522682000817,0.44098492204703577,0.012186522682000817,8.298074953396253e-07,0.9999581388020427,8.298074953396253e-07,gated,512.0,,0.0005,,,,,,0.44098492204703577,0.44098492204703577,False
5120,z412,in_cascade,-0.007953577932141255,0.6150492265556915,0.007953577932141255,-1.932999895496758e-06,0.9999024861891918,1.932999895496758e-06,gated,512.0,,0.0005,,,,,,0.6150492265556915,0.6150492265556915,False
5121,z413,in_cascade,0.015795429767646835,0.31792028734203537,0.015795429767646835,6.266914655481126e-07,0.9999683853717263,6.266914655481126e-07,gated,512.0,,0.0005,,,,,,0.31792028734203537,0.31792028734203537,False
5122,z416,in_cascade,-0.005332748589509048,0.7359890382783187,0.005332748589509048,8.044750409904808e-06,0.9995941674702431,8.044750409904808e-06,gated,512.0,,0.0005,,,,,,0.7359890382783187,0.7359890382783187,False
5123,z419,in_cascade,-0.0026185593548476525,0.8685026319488899,0.0026185593548476525,1.9570163041788408e-06,0.99990127463635,1.9570163041788408e-06,gated,512.0,,0.0005,,,,,,0.8685026319488899,0.8685026319488899,False
5124,z420,in_cascade,0.015506354266676561,0.3268589171115948,0.015506354266676561,2.8144553100027496e-05,0.9985801958956756,2.8144553100027496e-05,gated,512.0,,0.0005,,,,,,0.3268589171115948,0.3268589171115948,False
5125,z421,in_cascade,-0.010917934163375324,0.48999577545869705,0.010917934163375324,2.793559740183263e-05,0.9985907370418601,2.793559740183263e-05,gated,512.0,,0.0005,,,,,,0.48999577545869705,0.48999577545869705,False
5126,z423,in_cascade,-0.005493669612701271,0.7283327479484547,0.005493669612701271,1.8858221335566264e-06,0.9999048661600023,1.8858221335566264e-06,gated,512.0,,0.0005,,,,,,0.7283327479484547,0.7283327479484547,False
5127,z429,in_cascade,0.004476419143044484,0.7771564945678313,0.004476419143044484,2.082611381843194e-06,0.9998949387567663,2.082611381843194e-06,gated,512.0,,0.0005,,,,,,0.7771564945678313,0.7771564945678313,False
5128,z430,in_cascade,-0.007906682547518062,0.6171356106597148,0.007906682547518062,1.1140253134821893e-07,0.9999943800900223,1.1140253134821893e-07,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5129,z432,in_cascade,-0.025488274207849392,0.10701025661488275,0.025488274207849392,8.212326511180569e-06,0.9995857137801144,8.212326511180569e-06,gated,512.0,,0.0005,,,,,,0.10701025661488275,0.10701025661488275,False
5130,z433,in_cascade,0.006259264418434841,0.6922888831134202,0.006259264418434841,-6.6646900754707e-06,0.9996637871988424,6.6646900754707e-06,gated,512.0,,0.0005,,,,,,0.6922888831134202,0.6922888831134202,False
5131,z438,in_cascade,-0.005109004884640826,0.7466778552688746,0.005109004884640826,2.7998940953148513e-05,0.998587541562412,2.7998940953148513e-05,gated,512.0,,0.0005,,,,,,0.7466778552688746,0.7466778552688746,False
5132,z441,in_cascade,0.013411076110246244,0.3964580418411213,0.013411076110246244,1.7488552122036857e-05,0.9991177573140126,1.7488552122036857e-05,gated,512.0,,0.0005,,,,,,0.3964580418411213,0.3964580418411213,False
5133,z443,in_cascade,0.0070634076473562665,0.6551674545461694,0.0070634076473562665,2.288395902752538e-05,0.9988455760998003,2.288395902752538e-05,gated,512.0,,0.0005,,,,,,0.6551674545461694,0.6551674545461694,False
5134,z446,in_cascade,0.006628874918648555,0.6751281188364082,0.006628874918648555,3.889150157023423e-05,0.9980380471183052,3.889150157023423e-05,gated,512.0,,0.0005,,,,,,0.6751281188364082,0.6751281188364082,False
5135,z447,in_cascade,-0.00034161375810675115,0.98276799153812,0.00034161375810675115,7.4079292410452954e-06,0.9996262931065925,7.4079292410452954e-06,gated,512.0,,0.0005,,,,,,0.98276799153812,0.98276799153812,False
5136,z448,in_cascade,-0.01200081920322151,0.44797905604031907,0.01200081920322151,9.238522505408686e-06,0.9995339454032655,9.238522505408686e-06,gated,512.0,,0.0005,,,,,,0.44797905604031907,0.44797905604031907,False
5137,z449,in_cascade,-0.010785970383673796,0.49525710355828395,0.010785970383673796,1.731669742425189e-06,0.999912642666909,1.731669742425189e-06,gated,512.0,,0.0005,,,,,,0.49525710355828395,0.49525710355828395,False
5138,z450,in_cascade,-0.008518606352645746,0.5901591918149245,0.008518606352645746,-2.4093262006802743e-06,0.9998784570141247,2.4093262006802743e-06,gated,512.0,,0.0005,,,,,,0.5901591918149245,0.5901591918149245,False
5139,z451,in_cascade,0.0037207442382740027,0.8140164127000891,0.0037207442382740027,1.652306316878016e-05,0.9991664631898701,1.652306316878016e-05,gated,512.0,,0.0005,,,,,,0.8140164127000891,0.8140164127000891,False
5140,z457,in_cascade,0.0031491342952602065,0.8421790573185567,0.0031491342952602065,3.8574256788520556e-05,0.9980540510793247,3.8574256788520556e-05,gated,512.0,,0.0005,,,,,,0.8421790573185567,0.8421790573185567,False
5141,z462,in_cascade,-0.0027410417931767244,0.8624118134298004,0.0027410417931767244,2.9012008245943993e-05,0.998536435562656,2.9012008245943993e-05,gated,512.0,,0.0005,,,,,,0.8624118134298004,0.8624118134298004,False
5142,z465,in_cascade,-0.0019612327495130803,0.9013147987267781,0.0019612327495130803,2.515587715430992e-05,0.9987309650541011,2.515587715430992e-05,gated,512.0,,0.0005,,,,,,0.9013147987267781,0.9013147987267781,False
5143,z470,in_cascade,0.0027936677268819675,0.8597973132713231,0.0027936677268819675,-7.985566058845914e-06,0.9995971531356282,7.985566058845914e-06,gated,512.0,,0.0005,,,,,,0.8597973132713231,0.8597973132713231,False
5144,z472,in_cascade,-0.01611103598239016,0.30834587492672594,0.01611103598239016,5.8273964748576344e-06,0.9997060260441551,5.8273964748576344e-06,gated,512.0,,0.0005,,,,,,0.30834587492672594,0.30834587492672594,False
5145,z473,in_cascade,0.004277331136910345,0.7868226470112165,0.004277331136910345,6.784474244646288e-06,0.9996577444619447,6.784474244646288e-06,gated,512.0,,0.0005,,,,,,0.7868226470112165,0.7868226470112165,False
5146,z479,in_cascade,0.03162673019007226,0.045486747154805565,0.03162673019007226,-6.749465973534402e-06,0.9996595105197886,6.749465973534402e-06,gated,512.0,,0.0005,,,,,,0.045486747154805565,0.045486747154805565,True
5147,z485,in_cascade,-0.0035148315609411784,0.8241358728094234,0.0035148315609411784,-3.3401986815912582e-06,0.999831497403877,3.3401986815912582e-06,gated,512.0,,0.0005,,,,,,0.8241358728094234,0.8241358728094234,False
5148,z488,in_cascade,0.00017687591229925085,0.9910773482375046,0.00017687591229925085,1.314417852566873e-05,0.9993369172979893,1.314417852566873e-05,gated,512.0,,0.0005,,,,,,0.9910773482375046,0.9910773482375046,False
5149,z489,in_cascade,-0.002481428416391677,0.8753311439970273,0.002481428416391677,-6.452672027222606e-07,0.9999674482837692,6.452672027222606e-07,gated,512.0,,0.0005,,,,,,0.8753311439970273,0.8753311439970273,False
5150,z495,in_cascade,-0.018809897833731763,0.23429182153417735,0.018809897833731763,5.401370691129198e-06,0.9997275177137926,5.401370691129198e-06,gated,512.0,,0.0005,,,,,,0.23429182153417735,0.23429182153417735,False
5151,z497,in_cascade,-0.00031409406468410096,0.9841559758787024,0.00031409406468410096,9.883366916067435e-06,0.9995014150215183,9.883366916067435e-06,gated,512.0,,0.0005,,,,,,0.9841559758787024,0.9841559758787024,False
5152,z499,in_cascade,0.012160322793913167,0.4419678796286658,0.012160322793913167,1.3023221073899666e-05,0.9993430192217788,1.3023221073899666e-05,gated,512.0,,0.0005,,,,,,0.4419678796286658,0.4419678796286658,False
5153,z504,in_cascade,-0.0145352144489123,0.35806999207952184,0.0145352144489123,2.0534542820707657e-05,0.998964096702235,2.0534542820707657e-05,gated,512.0,,0.0005,,,,,,0.35806999207952184,0.35806999207952184,False
5154,z508,in_cascade,0.0019220583574943127,0.9032761941338815,0.0019220583574943127,1.795445857035935e-05,0.999094253802727,1.795445857035935e-05,gated,512.0,,0.0005,,,,,,0.9032761941338815,0.9032761941338815,False
5155,z509,in_cascade,-0.0003266349073207638,0.983523459247441,0.0003266349073207638,1.1795646810082265e-05,0.9994049464925724,1.1795646810082265e-05,gated,512.0,,0.0005,,,,,,0.983523459247441,0.983523459247441,False
5156,z3,in_feedforward_loop,-0.03283055339840044,0.03786647055008906,0.03283055339840044,-0.07219689156132233,4.861662799771329e-06,0.07219689156132233,gated,512.0,,0.001,,,,,,0.03786647055008906,0.03786647055008906,True
5157,z19,in_feedforward_loop,0.029348363544187468,0.06345739022933687,0.029348363544187468,0.02007408341973614,0.20432424734816207,0.02007408341973614,gated,512.0,,0.001,,,,,,0.06345739022933687,0.06345739022933687,False
5158,z22,in_feedforward_loop,-0.01959547525729426,0.2153239129755614,0.01959547525729426,-0.055667876893609344,0.0004276959564393722,0.055667876893609344,gated,512.0,,0.001,,,,,,0.2153239129755614,0.2153239129755614,False
5159,z23,in_feedforward_loop,-0.019744986507091934,0.2118428853584034,0.019744986507091934,-0.041802212045616356,0.008190036202069066,0.041802212045616356,gated,512.0,,0.001,,,,,,0.2118428853584034,0.2118428853584034,False
5160,z32,in_feedforward_loop,0.0017270882309074211,0.9130465629094964,0.0017270882309074211,-0.016730947743446987,0.2901004130713327,0.016730947743446987,gated,512.0,,0.001,,,,,,0.9130465629094964,0.9130465629094964,False
5161,z33,in_feedforward_loop,-0.03077624591618201,0.05161711032845686,0.03077624591618201,-0.08356734161985462,1.204110942796796e-07,0.08356734161985462,gated,512.0,,0.001,,,,,,0.05161711032845686,0.05161711032845686,False
5162,z37,in_feedforward_loop,-0.02355980343693074,0.13627844502915354,0.02355980343693074,-0.04373365094633863,0.005667583423952656,0.04373365094633863,gated,512.0,,0.001,,,,,,0.13627844502915354,0.13627844502915354,False
5163,z38,in_feedforward_loop,0.029348363544187458,0.06345739022933887,0.029348363544187458,0.020008406755838287,0.20580900088152057,0.020008406755838287,gated,512.0,,0.001,,,,,,0.06345739022933887,0.06345739022933887,False
5164,z41,in_feedforward_loop,-0.022634474715051298,0.15235405023119133,0.022634474715051298,-0.06817391887445173,1.593353283361032e-05,0.06817391887445173,gated,512.0,,0.001,,,,,,0.15235405023119133,0.15235405023119133,False
5165,z42,in_feedforward_loop,-0.03140635443533178,0.04701318851609083,0.03140635443533178,-0.06694286111603287,2.262555019826718e-05,0.06694286111603287,gated,512.0,,0.001,,,,,,0.04701318851609083,0.04701318851609083,True
5166,z44,in_feedforward_loop,0.04147320121245599,0.008708143684959117,0.04147320121245599,0.028435300051665648,0.07214408628287725,0.028435300051665648,gated,512.0,,0.001,,,,,,0.008708143684959117,0.008708143684959117,True
5167,z47,in_feedforward_loop,-0.014359419704455477,0.3639139354817879,0.014359419704455477,-0.05945609857390394,0.00016823192055851415,0.05945609857390394,gated,512.0,,0.001,,,,,,0.3639139354817879,0.3639139354817879,False
